userId,jobID,Clicks,job_category
150,4020,37,Finance
262,4020,49,Finance
313,4020,89,Finance
452,4020,60,Finance
461,4020,95,Finance
463,4020,52,Finance
468,4020,3,Finance
472,4020,20,Finance
547,4020,58,Finance
665,4020,24,Finance
15,4021,97,Finance
407,4021,53,Finance
414,4021,28,Finance
427,4021,87,Finance
441,4021,44,Finance
529,4021,89,Finance
547,4021,19,Finance
558,4021,39,Finance
605,4021,42,Finance
15,4023,18,Finance
84,4023,9,Finance
125,4023,79,Finance
128,4023,56,Finance
150,4023,62,Finance
195,4023,99,Finance
262,4023,9,Finance
380,4023,17,Finance
384,4023,26,Finance
402,4023,38,Finance
412,4023,0,Finance
452,4023,31,Finance
468,4023,90,Finance
480,4023,20,Finance
481,4023,4,Finance
547,4023,56,Finance
558,4023,78,Finance
605,4023,27,Finance
654,4023,38,Finance
656,4023,35,Finance
665,4023,17,Finance
15,4027,17,Finance
17,4027,79,Finance
22,4027,33,Finance
23,4027,36,Finance
26,4027,56,Finance
30,4027,32,Finance
33,4027,34,Finance
56,4027,54,Finance
72,4027,20,Finance
73,4027,53,Finance
77,4027,91,Finance
83,4027,53,Finance
88,4027,85,Finance
93,4027,79,Finance
99,4027,1,Finance
105,4027,70,Finance
111,4027,18,Finance
115,4027,41,Finance
130,4027,1,Finance
134,4027,84,Finance
150,4027,6,Finance
152,4027,5,Finance
164,4027,15,Finance
183,4027,99,Finance
198,4027,79,Finance
208,4027,49,Finance
212,4027,99,Finance
219,4027,50,Finance
220,4027,49,Finance
230,4027,46,Finance
234,4027,21,Finance
240,4027,7,Finance
253,4027,38,Finance
268,4027,46,Finance
287,4027,20,Finance
292,4027,35,Finance
294,4027,75,Finance
297,4027,79,Finance
299,4027,20,Finance
303,4027,55,Finance
306,4027,90,Finance
309,4027,25,Finance
311,4027,36,Finance
327,4027,52,Finance
328,4027,36,Finance
350,4027,97,Finance
353,4027,2,Finance
355,4027,14,Finance
362,4027,75,Finance
367,4027,94,Finance
380,4027,25,Finance
382,4027,17,Finance
388,4027,55,Finance
394,4027,65,Finance
407,4027,3,Finance
417,4027,65,Finance
423,4027,17,Finance
424,4027,29,Finance
427,4027,47,Finance
430,4027,6,Finance
433,4027,67,Finance
439,4027,87,Finance
441,4027,24,Finance
442,4027,61,Finance
450,4027,60,Finance
452,4027,41,Finance
457,4027,15,Finance
460,4027,7,Finance
461,4027,3,Finance
463,4027,66,Finance
468,4027,86,Finance
472,4027,90,Finance
486,4027,79,Finance
505,4027,64,Finance
509,4027,14,Finance
527,4027,64,Finance
544,4027,87,Finance
547,4027,83,Finance
558,4027,81,Finance
562,4027,93,Finance
574,4027,5,Finance
577,4027,2,Finance
580,4027,36,Finance
596,4027,42,Finance
598,4027,56,Finance
607,4027,48,Finance
610,4027,66,Finance
615,4027,48,Finance
620,4027,12,Finance
624,4027,44,Finance
627,4027,92,Finance
648,4027,82,Finance
654,4027,12,Finance
656,4027,63,Finance
665,4027,0,Finance
671,4027,41,Finance
15,4029,84,Finance
30,4029,40,Finance
93,4029,60,Finance
220,4029,95,Finance
294,4029,10,Finance
306,4029,60,Finance
388,4029,88,Finance
427,4029,71,Finance
452,4029,20,Finance
460,4029,10,Finance
463,4029,21,Finance
472,4029,51,Finance
509,4029,20,Finance
547,4029,67,Finance
558,4029,56,Finance
15,4030,39,Finance
95,4030,12,Finance
195,4030,3,Finance
294,4030,62,Finance
15,4033,57,Finance
30,4033,67,Finance
99,4033,60,Finance
141,4033,65,Finance
220,4033,64,Finance
245,4033,17,Finance
295,4033,1,Finance
306,4033,60,Finance
311,4033,54,Finance
380,4033,24,Finance
388,4033,48,Finance
452,4033,20,Finance
461,4033,8,Finance
509,4033,16,Finance
596,4033,15,Finance
598,4033,35,Finance
656,4033,46,Finance
671,4033,97,Finance
15,4036,4,Finance
95,4036,48,Finance
157,4036,27,Finance
243,4036,59,Finance
294,4036,68,Finance
407,4036,3,Finance
463,4036,16,Finance
509,4036,76,Finance
547,4036,97,Finance
580,4036,5,Finance
15,4037,96,Finance
17,4037,14,Finance
23,4037,2,Finance
30,4037,44,Finance
195,4037,45,Finance
388,4037,53,Finance
452,4037,70,Finance
547,4037,26,Finance
15,4052,3,Finance
111,4052,14,Finance
128,4052,2,Finance
200,4052,8,Finance
220,4052,78,Finance
367,4052,96,Finance
468,4052,68,Finance
665,4052,31,Finance
15,4055,98,Finance
30,4055,46,Finance
388,4055,95,Finance
547,4055,87,Finance
15,4056,28,Finance
105,4056,39,Finance
128,4056,39,Finance
262,4056,99,Finance
345,4056,28,Finance
427,4056,21,Finance
452,4056,13,Finance
472,4056,36,Finance
509,4056,11,Finance
547,4056,63,Finance
558,4056,97,Finance
15,4066,42,Finance
83,4066,84,Finance
165,4066,74,Finance
239,4066,23,Finance
461,4066,69,Finance
509,4066,72,Finance
547,4066,91,Finance
598,4066,66,Finance
624,4066,42,Finance
15,4079,8,Finance
15,4082,4,Finance
15,4085,75,Finance
30,4085,52,Finance
56,4085,64,Finance
73,4085,13,Finance
93,4085,70,Finance
95,4085,45,Finance
120,4085,83,Finance
125,4085,70,Finance
130,4085,96,Finance
201,4085,100,Finance
213,4085,19,Finance
217,4085,10,Finance
228,4085,18,Finance
239,4085,25,Finance
263,4085,76,Finance
276,4085,22,Finance
282,4085,96,Finance
292,4085,82,Finance
295,4085,21,Finance
303,4085,45,Finance
310,4085,41,Finance
311,4085,91,Finance
325,4085,35,Finance
346,4085,40,Finance
347,4085,100,Finance
353,4085,62,Finance
355,4085,40,Finance
384,4085,68,Finance
388,4085,80,Finance
405,4085,32,Finance
418,4085,78,Finance
423,4085,86,Finance
457,4085,5,Finance
461,4085,57,Finance
463,4085,31,Finance
505,4085,75,Finance
523,4085,34,Finance
525,4085,77,Finance
547,4085,2,Finance
562,4085,4,Finance
574,4085,12,Finance
575,4085,44,Finance
580,4085,97,Finance
605,4085,95,Finance
607,4085,4,Finance
612,4085,10,Finance
621,4085,10,Finance
624,4085,56,Finance
634,4085,98,Finance
652,4085,24,Finance
654,4085,91,Finance
15,4121,79,Finance
111,4121,78,Finance
185,4121,74,Finance
213,4121,100,Finance
239,4121,52,Finance
346,4121,90,Finance
439,4121,96,Finance
547,4121,28,Finance
624,4121,69,Finance
652,4121,86,Finance
654,4121,35,Finance
15,4144,41,Finance
81,4144,54,Finance
236,4144,43,Finance
362,4144,22,Finance
468,4144,17,Finance
481,4144,23,Finance
544,4144,12,Finance
547,4144,51,Finance
15,4148,72,Finance
23,4148,19,Finance
30,4148,53,Finance
73,4148,37,Finance
84,4148,47,Finance
95,4148,60,Finance
105,4148,21,Finance
128,4148,78,Finance
212,4148,100,Finance
220,4148,28,Finance
243,4148,79,Finance
262,4148,49,Finance
290,4148,83,Finance
292,4148,0,Finance
306,4148,97,Finance
324,4148,0,Finance
353,4148,100,Finance
355,4148,92,Finance
386,4148,64,Finance
412,4148,63,Finance
414,4148,23,Finance
452,4148,47,Finance
461,4148,91,Finance
463,4148,63,Finance
471,4148,54,Finance
480,4148,85,Finance
544,4148,77,Finance
558,4148,46,Finance
601,4148,28,Finance
624,4148,14,Finance
654,4148,55,Finance
664,4148,16,Finance
665,4148,74,Finance
15,4149,6,Finance
139,4149,72,Finance
150,4149,4,Finance
208,4149,19,Finance
412,4149,57,Finance
452,4149,32,Finance
457,4149,40,Finance
463,4149,25,Finance
15,4158,37,Finance
624,4158,76,Finance
15,4161,30,Finance
26,4161,86,Finance
105,4161,56,Finance
111,4161,94,Finance
128,4161,78,Finance
175,4161,97,Finance
199,4161,15,Finance
200,4161,20,Finance
212,4161,68,Finance
220,4161,59,Finance
262,4161,57,Finance
311,4161,13,Finance
313,4161,39,Finance
349,4161,47,Finance
380,4161,88,Finance
381,4161,75,Finance
412,4161,34,Finance
414,4161,44,Finance
418,4161,77,Finance
439,4161,53,Finance
445,4161,22,Finance
452,4161,52,Finance
463,4161,71,Finance
509,4161,64,Finance
547,4161,71,Finance
596,4161,37,Finance
607,4161,47,Finance
624,4161,96,Finance
656,4161,67,Finance
665,4161,89,Finance
15,4167,20,Finance
23,4167,20,Finance
30,4167,57,Finance
452,4167,25,Finance
509,4167,78,Finance
624,4167,1,Finance
656,4167,54,Finance
665,4167,47,Finance
15,4168,52,Finance
294,4168,24,Finance
624,4168,83,Finance
15,4210,76,Finance
17,4210,47,Finance
105,4210,76,Finance
262,4210,9,Finance
293,4210,16,Finance
452,4210,74,Finance
461,4210,96,Finance
472,4210,40,Finance
547,4210,71,Finance
558,4210,97,Finance
15,4223,72,Finance
23,4223,97,Finance
73,4223,25,Finance
75,4223,43,Finance
105,4223,82,Finance
124,4223,17,Finance
150,4223,30,Finance
152,4223,57,Finance
166,4223,6,Finance
200,4223,61,Finance
212,4223,86,Finance
220,4223,69,Finance
263,4223,54,Finance
282,4223,62,Finance
290,4223,69,Finance
295,4223,8,Finance
335,4223,63,Finance
353,4223,95,Finance
355,4223,77,Finance
376,4223,21,Finance
380,4223,11,Finance
388,4223,76,Finance
405,4223,49,Finance
412,4223,95,Finance
431,4223,44,Finance
452,4223,38,Finance
463,4223,15,Finance
471,4223,4,Finance
480,4223,92,Finance
528,4223,0,Finance
544,4223,65,Finance
553,4223,64,Finance
563,4223,95,Finance
596,4223,2,Finance
598,4223,13,Finance
652,4223,37,Finance
664,4223,25,Finance
15,4225,24,Finance
23,4225,35,Finance
150,4225,97,Finance
220,4225,96,Finance
235,4225,87,Finance
311,4225,13,Finance
417,4225,91,Finance
452,4225,20,Finance
472,4225,44,Finance
587,4225,18,Finance
624,4225,94,Finance
15,4232,52,Finance
41,4232,35,Finance
61,4232,73,Finance
73,4232,71,Finance
130,4232,18,Finance
213,4232,44,Finance
272,4232,68,Finance
346,4232,68,Finance
418,4232,68,Finance
460,4232,43,Finance
468,4232,83,Finance
475,4232,46,Finance
620,4232,12,Finance
624,4232,32,Finance
15,4235,30,Finance
23,4235,94,Finance
45,4235,33,Finance
105,4235,20,Finance
143,4235,62,Finance
159,4235,76,Finance
165,4235,14,Finance
203,4235,55,Finance
262,4235,24,Finance
283,4235,36,Finance
350,4235,76,Finance
386,4235,25,Finance
388,4235,85,Finance
407,4235,14,Finance
427,4235,35,Finance
430,4235,96,Finance
432,4235,47,Finance
433,4235,27,Finance
441,4235,22,Finance
450,4235,10,Finance
452,4235,25,Finance
457,4235,11,Finance
460,4235,17,Finance
481,4235,2,Finance
488,4235,31,Finance
501,4235,37,Finance
509,4235,41,Finance
547,4235,70,Finance
601,4235,31,Finance
648,4235,85,Finance
15,4238,79,Finance
128,4238,4,Finance
142,4238,23,Finance
150,4238,28,Finance
186,4238,19,Finance
208,4238,22,Finance
213,4238,80,Finance
353,4238,60,Finance
376,4238,98,Finance
412,4238,44,Finance
461,4238,84,Finance
463,4238,88,Finance
571,4238,76,Finance
582,4238,60,Finance
624,4238,43,Finance
664,4238,91,Finance
665,4238,56,Finance
15,4239,78,Finance
17,4239,51,Finance
22,4239,73,Finance
30,4239,39,Finance
73,4239,92,Finance
78,4239,67,Finance
105,4239,0,Finance
107,4239,39,Finance
152,4239,65,Finance
156,4239,70,Finance
212,4239,26,Finance
220,4239,48,Finance
235,4239,57,Finance
245,4239,73,Finance
262,4239,47,Finance
275,4239,34,Finance
304,4239,71,Finance
350,4239,42,Finance
353,4239,35,Finance
376,4239,100,Finance
380,4239,78,Finance
388,4239,73,Finance
412,4239,87,Finance
431,4239,52,Finance
452,4239,81,Finance
457,4239,48,Finance
468,4239,22,Finance
472,4239,7,Finance
509,4239,28,Finance
522,4239,81,Finance
524,4239,54,Finance
547,4239,58,Finance
558,4239,13,Finance
584,4239,4,Finance
612,4239,41,Finance
620,4239,45,Finance
664,4239,28,Finance
15,4246,84,Finance
16,4246,59,Finance
17,4246,49,Finance
30,4246,94,Finance
45,4246,62,Finance
52,4246,90,Finance
61,4246,5,Finance
72,4246,9,Finance
73,4246,9,Finance
77,4246,66,Finance
88,4246,93,Finance
93,4246,48,Finance
98,4246,55,Finance
99,4246,75,Finance
105,4246,45,Finance
111,4246,85,Finance
128,4246,49,Finance
131,4246,32,Finance
149,4246,74,Finance
175,4246,5,Finance
176,4246,66,Finance
179,4246,38,Finance
212,4246,52,Finance
216,4246,64,Finance
220,4246,88,Finance
235,4246,25,Finance
238,4246,51,Finance
240,4246,97,Finance
253,4246,94,Finance
255,4246,78,Finance
262,4246,75,Finance
273,4246,87,Finance
283,4246,88,Finance
292,4246,15,Finance
294,4246,72,Finance
303,4246,33,Finance
311,4246,90,Finance
313,4246,20,Finance
316,4246,78,Finance
350,4246,90,Finance
362,4246,71,Finance
366,4246,16,Finance
378,4246,4,Finance
380,4246,28,Finance
382,4246,72,Finance
384,4246,68,Finance
412,4246,18,Finance
418,4246,81,Finance
452,4246,36,Finance
461,4246,64,Finance
463,4246,83,Finance
465,4246,35,Finance
472,4246,34,Finance
480,4246,93,Finance
481,4246,53,Finance
500,4246,80,Finance
505,4246,66,Finance
531,4246,13,Finance
544,4246,18,Finance
547,4246,33,Finance
558,4246,13,Finance
562,4246,39,Finance
582,4246,26,Finance
587,4246,65,Finance
598,4246,73,Finance
599,4246,24,Finance
615,4246,40,Finance
620,4246,2,Finance
627,4246,35,Finance
652,4246,81,Finance
654,4246,13,Finance
15,4247,83,Finance
33,4247,24,Finance
139,4247,0,Finance
234,4247,92,Finance
296,4247,46,Finance
350,4247,59,Finance
380,4247,71,Finance
457,4247,59,Finance
580,4247,24,Finance
592,4247,24,Finance
15,4270,47,Finance
48,4270,39,Finance
73,4270,84,Finance
77,4270,7,Finance
78,4270,35,Finance
84,4270,3,Finance
153,4270,71,Finance
212,4270,79,Finance
213,4270,30,Finance
243,4270,71,Finance
262,4270,10,Finance
294,4270,53,Finance
313,4270,33,Finance
353,4270,93,Finance
367,4270,46,Finance
376,4270,14,Finance
381,4270,94,Finance
412,4270,30,Finance
418,4270,89,Finance
445,4270,88,Finance
453,4270,78,Finance
468,4270,17,Finance
475,4270,0,Finance
480,4270,34,Finance
481,4270,73,Finance
547,4270,16,Finance
561,4270,93,Finance
592,4270,56,Finance
624,4270,44,Finance
654,4270,88,Finance
664,4270,81,Finance
665,4270,68,Finance
15,4271,32,Finance
81,4271,69,Finance
609,4271,49,Finance
15,4299,68,Finance
73,4299,54,Finance
111,4299,20,Finance
128,4299,35,Finance
149,4299,72,Finance
200,4299,9,Finance
212,4299,28,Finance
213,4299,96,Finance
262,4299,60,Finance
294,4299,46,Finance
313,4299,2,Finance
349,4299,36,Finance
371,4299,22,Finance
382,4299,90,Finance
402,4299,47,Finance
412,4299,0,Finance
463,4299,88,Finance
468,4299,48,Finance
475,4299,31,Finance
500,4299,28,Finance
528,4299,24,Finance
577,4299,50,Finance
584,4299,11,Finance
592,4299,48,Finance
624,4299,28,Finance
655,4299,93,Finance
664,4299,47,Finance
665,4299,52,Finance
15,4302,19,Finance
15,4322,48,Finance
30,4322,58,Finance
83,4322,79,Finance
111,4322,69,Finance
212,4322,3,Finance
328,4322,86,Finance
380,4322,2,Finance
452,4322,98,Finance
468,4322,15,Finance
520,4322,40,Finance
547,4322,94,Finance
598,4322,60,Finance
624,4322,89,Finance
15,4343,31,Finance
23,4343,38,Finance
73,4343,90,Finance
134,4343,28,Finance
150,4343,41,Finance
213,4343,27,Finance
320,4343,3,Finance
367,4343,13,Finance
380,4343,46,Finance
402,4343,33,Finance
439,4343,69,Finance
452,4343,6,Finance
461,4343,99,Finance
481,4343,44,Finance
522,4343,6,Finance
547,4343,31,Finance
571,4343,12,Finance
596,4343,96,Finance
624,4343,80,Finance
664,4343,4,Finance
15,4344,32,Finance
23,4344,57,Finance
30,4344,11,Finance
73,4344,26,Finance
107,4344,78,Finance
111,4344,82,Finance
128,4344,54,Finance
150,4344,59,Finance
200,4344,86,Finance
212,4344,29,Finance
270,4344,31,Finance
294,4344,9,Finance
304,4344,98,Finance
313,4344,24,Finance
316,4344,21,Finance
346,4344,58,Finance
349,4344,66,Finance
353,4344,26,Finance
367,4344,99,Finance
380,4344,59,Finance
384,4344,90,Finance
412,4344,59,Finance
418,4344,62,Finance
452,4344,97,Finance
463,4344,14,Finance
547,4344,95,Finance
580,4344,44,Finance
592,4344,96,Finance
596,4344,12,Finance
607,4344,97,Finance
624,4344,40,Finance
664,4344,10,Finance
665,4344,50,Finance
15,4351,62,Finance
73,4351,86,Finance
95,4351,51,Finance
111,4351,5,Finance
150,4351,3,Finance
219,4351,17,Finance
239,4351,44,Finance
311,4351,10,Finance
367,4351,5,Finance
384,4351,41,Finance
388,4351,55,Finance
431,4351,50,Finance
457,4351,3,Finance
480,4351,88,Finance
596,4351,69,Finance
624,4351,45,Finance
665,4351,62,Finance
15,4361,72,Finance
30,4361,61,Finance
73,4361,98,Finance
83,4361,85,Finance
93,4361,15,Finance
105,4361,22,Finance
117,4361,86,Finance
125,4361,10,Finance
213,4361,90,Finance
219,4361,65,Finance
240,4361,6,Finance
311,4361,53,Finance
345,4361,36,Finance
376,4361,44,Finance
405,4361,56,Finance
417,4361,26,Finance
452,4361,11,Finance
463,4361,96,Finance
468,4361,68,Finance
472,4361,41,Finance
505,4361,94,Finance
529,4361,24,Finance
547,4361,65,Finance
575,4361,51,Finance
587,4361,62,Finance
596,4361,76,Finance
613,4361,94,Finance
621,4361,88,Finance
624,4361,96,Finance
15,4367,93,Finance
63,4367,41,Finance
73,4367,39,Finance
78,4367,98,Finance
105,4367,9,Finance
111,4367,42,Finance
125,4367,35,Finance
128,4367,100,Finance
153,4367,42,Finance
157,4367,76,Finance
166,4367,51,Finance
176,4367,12,Finance
212,4367,87,Finance
213,4367,27,Finance
262,4367,28,Finance
272,4367,90,Finance
290,4367,99,Finance
293,4367,85,Finance
294,4367,100,Finance
316,4367,54,Finance
349,4367,58,Finance
350,4367,3,Finance
367,4367,25,Finance
380,4367,22,Finance
412,4367,60,Finance
414,4367,23,Finance
418,4367,16,Finance
468,4367,81,Finance
475,4367,77,Finance
509,4367,80,Finance
547,4367,60,Finance
561,4367,70,Finance
620,4367,85,Finance
624,4367,33,Finance
665,4367,13,Finance
15,4369,11,Finance
48,4369,86,Finance
63,4369,72,Finance
73,4369,76,Finance
78,4369,56,Finance
95,4369,89,Finance
128,4369,84,Finance
130,4369,46,Finance
150,4369,57,Finance
165,4369,46,Finance
200,4369,69,Finance
212,4369,30,Finance
262,4369,87,Finance
293,4369,88,Finance
311,4369,96,Finance
313,4369,76,Finance
327,4369,52,Finance
349,4369,36,Finance
350,4369,69,Finance
353,4369,85,Finance
380,4369,8,Finance
384,4369,2,Finance
402,4369,43,Finance
418,4369,1,Finance
468,4369,27,Finance
472,4369,63,Finance
475,4369,0,Finance
500,4369,49,Finance
509,4369,51,Finance
540,4369,55,Finance
570,4369,12,Finance
574,4369,13,Finance
592,4369,66,Finance
596,4369,100,Finance
611,4369,80,Finance
612,4369,38,Finance
620,4369,98,Finance
624,4369,93,Finance
648,4369,72,Finance
664,4369,14,Finance
15,4370,86,Finance
22,4370,40,Finance
23,4370,31,Finance
30,4370,91,Finance
41,4370,41,Finance
56,4370,56,Finance
73,4370,91,Finance
78,4370,25,Finance
103,4370,29,Finance
107,4370,83,Finance
157,4370,54,Finance
165,4370,88,Finance
199,4370,79,Finance
200,4370,82,Finance
212,4370,41,Finance
213,4370,87,Finance
220,4370,63,Finance
255,4370,58,Finance
262,4370,15,Finance
268,4370,40,Finance
311,4370,69,Finance
313,4370,71,Finance
345,4370,39,Finance
353,4370,21,Finance
362,4370,59,Finance
367,4370,94,Finance
371,4370,10,Finance
380,4370,37,Finance
388,4370,72,Finance
426,4370,86,Finance
439,4370,84,Finance
452,4370,97,Finance
461,4370,52,Finance
463,4370,3,Finance
468,4370,37,Finance
471,4370,35,Finance
475,4370,5,Finance
481,4370,85,Finance
486,4370,55,Finance
500,4370,83,Finance
505,4370,36,Finance
520,4370,85,Finance
526,4370,17,Finance
544,4370,83,Finance
546,4370,21,Finance
547,4370,67,Finance
558,4370,82,Finance
562,4370,86,Finance
580,4370,74,Finance
598,4370,36,Finance
615,4370,46,Finance
624,4370,22,Finance
654,4370,82,Finance
664,4370,94,Finance
665,4370,93,Finance
15,4372,52,Finance
128,4372,75,Finance
212,4372,4,Finance
262,4372,43,Finance
350,4372,73,Finance
382,4372,47,Finance
386,4372,83,Finance
452,4372,88,Finance
652,4372,71,Finance
15,4378,43,Finance
23,4378,17,Finance
30,4378,18,Finance
33,4378,46,Finance
73,4378,65,Finance
350,4378,85,Finance
388,4378,13,Finance
452,4378,86,Finance
463,4378,8,Finance
472,4378,3,Finance
509,4378,61,Finance
558,4378,64,Finance
664,4378,75,Finance
15,4380,28,Finance
99,4380,60,Finance
240,4380,4,Finance
15,4381,50,Finance
480,4381,23,Finance
15,4383,89,Finance
22,4383,64,Finance
176,4383,3,Finance
15,4386,48,Finance
213,4386,15,Finance
255,4386,8,Finance
262,4386,14,Finance
475,4386,97,Finance
557,4386,77,Finance
15,4388,70,Finance
33,4388,74,Finance
73,4388,42,Finance
78,4388,58,Finance
83,4388,36,Finance
128,4388,84,Finance
212,4388,55,Finance
255,4388,2,Finance
262,4388,89,Finance
294,4388,83,Finance
353,4388,71,Finance
384,4388,10,Finance
433,4388,16,Finance
475,4388,88,Finance
522,4388,73,Finance
574,4388,0,Finance
596,4388,95,Finance
624,4388,49,Finance
648,4388,63,Finance
15,4410,88,Finance
30,4410,93,Finance
547,4410,21,Finance
15,4446,45,Finance
41,4446,50,Finance
48,4446,97,Finance
63,4446,95,Finance
77,4446,74,Finance
78,4446,59,Finance
165,4446,7,Finance
176,4446,51,Finance
185,4446,85,Finance
213,4446,50,Finance
243,4446,88,Finance
294,4446,19,Finance
328,4446,80,Finance
346,4446,63,Finance
353,4446,95,Finance
388,4446,21,Finance
402,4446,5,Finance
561,4446,24,Finance
665,4446,91,Finance
15,4450,66,Finance
33,4450,34,Finance
187,4450,7,Finance
299,4450,37,Finance
427,4450,95,Finance
452,4450,34,Finance
457,4450,83,Finance
15,4451,71,Finance
15,4489,55,Finance
30,4489,71,Finance
150,4489,3,Finance
200,4489,63,Finance
217,4489,16,Finance
292,4489,80,Finance
294,4489,67,Finance
295,4489,53,Finance
311,4489,35,Finance
339,4489,64,Finance
350,4489,77,Finance
353,4489,67,Finance
380,4489,86,Finance
386,4489,63,Finance
388,4489,20,Finance
439,4489,86,Finance
457,4489,36,Finance
463,4489,67,Finance
547,4489,61,Finance
554,4489,71,Finance
598,4489,28,Finance
607,4489,29,Finance
624,4489,87,Finance
654,4489,58,Finance
15,4546,47,Finance
17,4546,79,Finance
468,4546,88,Finance
472,4546,43,Finance
547,4546,56,Finance
15,4571,36,Finance
23,4571,73,Finance
56,4571,27,Finance
73,4571,45,Finance
75,4571,90,Finance
83,4571,30,Finance
130,4571,92,Finance
150,4571,93,Finance
165,4571,8,Finance
185,4571,10,Finance
212,4571,53,Finance
244,4571,24,Finance
294,4571,14,Finance
303,4571,95,Finance
331,4571,97,Finance
345,4571,65,Finance
346,4571,10,Finance
355,4571,84,Finance
380,4571,42,Finance
386,4571,76,Finance
402,4571,59,Finance
405,4571,5,Finance
439,4571,43,Finance
452,4571,8,Finance
457,4571,23,Finance
461,4571,29,Finance
463,4571,69,Finance
468,4571,56,Finance
477,4571,12,Finance
500,4571,15,Finance
519,4571,54,Finance
546,4571,81,Finance
547,4571,39,Finance
577,4571,9,Finance
580,4571,1,Finance
598,4571,31,Finance
621,4571,48,Finance
624,4571,11,Finance
654,4571,5,Finance
655,4571,21,Finance
15,4621,37,Finance
30,4621,53,Finance
33,4621,88,Finance
73,4621,80,Finance
294,4621,7,Finance
350,4621,48,Finance
367,4621,6,Finance
457,4621,44,Finance
460,4621,29,Finance
461,4621,53,Finance
480,4621,70,Finance
547,4621,92,Finance
624,4621,44,Finance
654,4621,10,Finance
15,4623,22,Finance
111,4623,76,Finance
120,4623,91,Finance
130,4623,26,Finance
165,4623,49,Finance
217,4623,51,Finance
282,4623,79,Finance
311,4623,84,Finance
353,4623,13,Finance
367,4623,25,Finance
380,4623,81,Finance
414,4623,89,Finance
439,4623,39,Finance
457,4623,39,Finance
463,4623,20,Finance
468,4623,38,Finance
547,4623,87,Finance
575,4623,25,Finance
598,4623,15,Finance
604,4623,84,Finance
607,4623,64,Finance
624,4623,58,Finance
632,4623,14,Finance
15,4638,55,Finance
73,4638,17,Finance
141,4638,27,Finance
150,4638,78,Finance
200,4638,86,Finance
212,4638,40,Finance
213,4638,6,Finance
262,4638,37,Finance
287,4638,87,Finance
290,4638,87,Finance
311,4638,52,Finance
316,4638,50,Finance
324,4638,14,Finance
349,4638,62,Finance
353,4638,62,Finance
367,4638,76,Finance
380,4638,19,Finance
384,4638,8,Finance
418,4638,73,Finance
442,4638,81,Finance
452,4638,66,Finance
461,4638,8,Finance
475,4638,7,Finance
480,4638,47,Finance
481,4638,55,Finance
483,4638,62,Finance
580,4638,99,Finance
624,4638,99,Finance
625,4638,90,Finance
654,4638,43,Finance
665,4638,58,Finance
15,4639,79,Finance
30,4639,85,Finance
95,4639,59,Finance
128,4639,21,Finance
186,4639,26,Finance
294,4639,80,Finance
311,4639,74,Finance
418,4639,62,Finance
452,4639,14,Finance
468,4639,83,Finance
547,4639,98,Finance
575,4639,48,Finance
596,4639,70,Finance
665,4639,96,Finance
15,4642,81,Finance
73,4642,57,Finance
240,4642,21,Finance
299,4642,38,Finance
407,4642,15,Finance
427,4642,12,Finance
580,4642,81,Finance
15,4643,63,Finance
22,4643,65,Finance
30,4643,71,Finance
33,4643,34,Finance
73,4643,7,Finance
78,4643,74,Finance
105,4643,86,Finance
130,4643,93,Finance
212,4643,71,Finance
213,4643,91,Finance
243,4643,95,Finance
290,4643,4,Finance
299,4643,37,Finance
313,4643,83,Finance
316,4643,12,Finance
320,4643,100,Finance
324,4643,76,Finance
327,4643,72,Finance
350,4643,8,Finance
355,4643,69,Finance
367,4643,89,Finance
380,4643,90,Finance
388,4643,94,Finance
405,4643,17,Finance
423,4643,74,Finance
439,4643,14,Finance
463,4643,81,Finance
468,4643,68,Finance
469,4643,57,Finance
475,4643,77,Finance
481,4643,43,Finance
525,4643,31,Finance
528,4643,0,Finance
544,4643,4,Finance
561,4643,9,Finance
574,4643,6,Finance
576,4643,63,Finance
580,4643,75,Finance
596,4643,80,Finance
598,4643,56,Finance
624,4643,67,Finance
654,4643,9,Finance
664,4643,19,Finance
665,4643,11,Finance
15,4654,0,Finance
105,4654,70,Finance
367,4654,64,Finance
547,4654,4,Finance
575,4654,60,Finance
624,4654,62,Finance
15,4658,5,Finance
81,4658,52,Finance
262,4658,43,Finance
299,4658,1,Finance
481,4658,55,Finance
15,4666,54,Finance
461,4666,49,Finance
15,4675,39,Finance
452,4675,54,Finance
15,4678,26,Finance
33,4678,36,Finance
41,4678,37,Finance
294,4678,50,Finance
439,4678,45,Finance
621,4678,48,Finance
624,4678,69,Finance
654,4678,8,Finance
15,4679,74,Finance
33,4679,58,Finance
105,4679,17,Finance
130,4679,36,Finance
142,4679,86,Finance
439,4679,72,Finance
457,4679,34,Finance
468,4679,8,Finance
547,4679,16,Finance
624,4679,77,Finance
15,4700,94,Finance
30,4700,30,Finance
95,4700,93,Finance
111,4700,79,Finance
175,4700,41,Finance
176,4700,83,Finance
187,4700,35,Finance
204,4700,86,Finance
213,4700,20,Finance
238,4700,16,Finance
294,4700,23,Finance
311,4700,96,Finance
382,4700,32,Finance
402,4700,56,Finance
460,4700,4,Finance
468,4700,17,Finance
575,4700,10,Finance
599,4700,75,Finance
15,4701,28,Finance
22,4701,18,Finance
61,4701,46,Finance
73,4701,26,Finance
84,4701,99,Finance
150,4701,6,Finance
212,4701,95,Finance
251,4701,40,Finance
294,4701,54,Finance
346,4701,55,Finance
353,4701,16,Finance
